id,titulo,fecha_inicio,formato,estado,episodios,duracion,generos,estudios,calificacion,popularidad,favoritos
198727,Chitose-kun wa Ramune Bin no Naka Part 2,,TV,NOT_YET_RELEASED,,,Comedy|Romance,feel.,,7631,91
195604,Black Clover 2nd Season,,TV,NOT_YET_RELEASED,,,Action|Adventure|Comedy|Fantasy,Studio Pierrot,,56131,1393
195571,Shuiro no Kamen,,,NOT_YET_RELEASED,,,Action|Drama|Supernatural,100studio,,3436,31
194207,Pan Dorobou,,TV,NOT_YET_RELEASED,,,Comedy,Shin-Ei Animation,,179,1
187402,"Tensei shita Dai Seijo wa, Seijo de Aru Koto wo Hita Kakusu",,TV,NOT_YET_RELEASED,,,Action|Adventure|Fantasy,Felix Film,,5581,46
187316,Gensou Suikoden,,TV,NOT_YET_RELEASED,,,Action|Adventure|Fantasy,KONAMI animation,,1904,18
186541,"Mezametara Saikyou Soubi to Uchuusen-mochi datta node, Ikkodate Mezashite Youhei to shite Jiyuu ni Ikitai",,TV,NOT_YET_RELEASED,,,Action|Comedy|Drama|Mecha|Romance|Sci-Fi,studio A-CAT,,5382,83
180894,Romeria Senki: Maou wo Taoshita nochi mo Jinrui Yabasou dakara Guntai Soshiki Shita,,TV,NOT_YET_RELEASED,,,Adventure|Drama|Fantasy,Atra,,1635,21
179876,DARK MACHINE: The Animation,,TV,NOT_YET_RELEASED,11.0,,Mecha|Sci-Fi,Production +h,,630,2
176314,Sasaki to Pii-chan Season 2,,TV,NOT_YET_RELEASED,,,Comedy|Fantasy|Mahou Shoujo,SILVER LINK.,,8327,80
172192,Kikansha no Mahou wa Tokubetsu desu 2nd Season,,TV,NOT_YET_RELEASED,,,Action|Adventure|Fantasy,Arvo Animation,,18044,235
169581,"Magical★Explorer: Eroge no Yuujin Chara ni Tensei Shitakedo, Game Chishiki Tsukatte Jiyuu ni Ikiru",,TV,NOT_YET_RELEASED,,,Action|Adventure|Ecchi|Fantasy|Romance,WHITE FOX,,4243,57
152677,"Tantei wa mou, Shindeiru. Season 2",,TV,NOT_YET_RELEASED,,,Comedy|Drama|Mystery|Romance|Supernatural,ENGI,,18714,247
213732,Mujikaku na Osananajimi to Kyoumi Honi de Yatte Mitara THE ANIMATION,2026-09-25,OVA,NOT_YET_RELEASED,,20.0,Hentai,Seven,,178,7
213686,NTR Kishi,2026-09-25,OVA,NOT_YET_RELEASED,,,Hentai,Majin petit,,152,4
210482,JoJo no Kimyou na Bouken: Steel Ball Run - 2nd - 3rd STAGE,2026-09-25,ONA,NOT_YET_RELEASED,11.0,,Action|Adventure|Drama|Mystery|Supernatural,david production,,21290,286
202429,Wareware wa Uchuujin,2026-09-25,MOVIE,NOT_YET_RELEASED,1.0,,Drama,NOTHING NEW|Miyu Productions,,2756,14
213067,Netorareta Bakunyuu Tsuma-tachi 2,2026-09-18,OVA,NOT_YET_RELEASED,2.0,20.0,Hentai,,,255,7
198654,Meitantei Precure! Fushigi na Niwa to Futari no Himitsu,2026-09-18,MOVIE,NOT_YET_RELEASED,,,Mahou Shoujo,Toei Animation,,609,3
213066,Muramata-san no Aijou,2026-09-11,OVA,NOT_YET_RELEASED,3.0,20.0,Hentai,,,356,11
194116,Saishuu Gakushou Hibike! Euphonium - Kouhen,2026-09-11,MOVIE,NOT_YET_RELEASED,1.0,,Drama|Music|Slice of Life,Kyoto Animation,,3010,19
214703,Ghost Meets Gal!,2026-09-05,TV_SHORT,NOT_YET_RELEASED,,2.0,Comedy|Fantasy,AtoriE,,313,4
204431,Kaijuu 8-gou: Narumi no Heijitsu,2026-09-05,SPECIAL,NOT_YET_RELEASED,4.0,,Slice of Life,Production I.G,,3379,30
215835,Umayuru: Full Gate!,,ONA,NOT_YET_RELEASED,26.0,3.0,Comedy|Slice of Life,AtoriE,,639,5
213733,Kanojo Saimin,2026-08-28,OVA,NOT_YET_RELEASED,,,Hentai,T-REX,,248,4
212575,Sare Tsuma wa Ubawaretai,2026-08-28,OVA,NOT_YET_RELEASED,,,Hentai,Nur,,169,3
212574,Pure x Holic: Junketsu Otome to Kon’in Kankei!? The Animation,2026-08-28,OVA,NOT_YET_RELEASED,2.0,20.0,Fantasy|Hentai,Seven,,343,5
205068,Wollum Jogyonim,2026-08-28,,NOT_YET_RELEASED,7.0,,Comedy|Romance|Slice of Life,,,2450,52
133007,Mahou Shoujo Madoka☆Magica: Walpurgis no Kaiten,2026-08-28,MOVIE,NOT_YET_RELEASED,1.0,,Mahou Shoujo,Shaft,,47956,648
215878,Angry Rabbit,2026-08-21,ONA,FINISHED,1.0,6.0,Horror,,,0,0
212652,Kidou Keisatsu Patlabor EZY File 2,2026-08-21,OVA,FINISHED,3.0,24.0,Mecha,J.C.STAFF,,681,4
206189,Zhu Xian Final,2026-08-21,ONA,RELEASING,26.0,20.0,Action|Adventure|Fantasy,Cloud Art,,207,8
176373,Shiranuhi,2026-08-21,MOVIE,FINISHED,1.0,,Supernatural,CoMix Wave,,1623,8
154122,Nano List,2026-08-17,TV,FINISHED,12.0,24.0,Action|Romance|Sci-Fi,Gale,,430,3
215522,Caishen Dou Zhanlong,2026-08-16,ONA,RELEASING,16.0,24.0,Action|Fantasy|Horror,CG Year,,61,3
191832,Shiguang Dailiren III,2026-08-14,ONA,RELEASING,24.0,21.0,Drama|Mystery|Supernatural|Thriller,,83.0,14583,263
215761,POKÉTOON (2026),2026-08-12,ONA,FINISHED,2.0,10.0,Adventure|Fantasy|Slice of Life,Studio Chromato|Studio Colorido|Shirogumi,56.0,286,1
214893,Kyapi,2026-08-11,MUSIC,FINISHED,1.0,3.0,,SANZIGEN,59.0,225,8
214894,We Will Rise Again,2026-08-09,SPECIAL,FINISHED,1.0,2.0,,,,98,1
214892,Astral lamp,2026-08-08,MUSIC,FINISHED,1.0,4.0,Action|Fantasy,WIT STUDIO,,52,1
211308,THE RIBBON HERO,2026-08-08,MOVIE,FINISHED,1.0,109.0,Action|Fantasy|Mahou Shoujo,OUTLINE,66.0,14787,163
214855,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 4,2026-08-07,ONA,RELEASING,,2.0,Comedy,DLE,,137,2
214829,Di Ling Ai: Shui Xin Chan,2026-08-07,ONA,RELEASING,20.0,14.0,Fantasy|Romance,Motion Magic,,22,1
213958,Sarangui Heartsping: Goraeboseok-ui Jeonseol,2026-08-05,MOVIE,RELEASING,1.0,,Adventure|Fantasy|Mahou Shoujo,SAMG Animation,,65,1
213847,Star Wars: Visions - Kyuuninme no Jedi,2026-08-05,ONA,FINISHED,8.0,28.0,Action|Adventure|Sci-Fi,Production I.G,67.0,3939,42
213486,You Shou Yan 6th Season,2026-08-05,ONA,RELEASING,12.0,,Comedy|Fantasy|Slice of Life,FENZ,,119,4
211711,Boku no Hero Academia: I am a hero too,2026-08-03,SPECIAL,FINISHED,1.0,6.0,Fantasy|Music|Slice of Life,,76.0,16241,230
166444,Cheng Ye Xiao He,2026-08-03,ONA,RELEASING,16.0,,Romance|Slice of Life,,,542,9
214702,Fate/Grand Order: 11th Anniversary Movie -Cosmos in the Lostbelt-,2026-08-02,SPECIAL,FINISHED,1.0,7.0,Action|Fantasy,,64.0,196,4
141953,Jiyi Guanli Ju (2026),2026-08-02,ONA,RELEASING,7.0,,Action|Mystery|Psychological,Studio Tumble|Flint Sugar,78.0,10756,211
213908,Rusuban,2026-08-01,MOVIE,FINISHED,1.0,13.0,Slice of Life,ROCK'N ROLL MOUNTAIN,,250,2
212617,Inaka ni wa Kore Kurai Shika Goraku ga nai,2026-07-31,OVA,RELEASING,,16.0,Hentai,T-REX,64.0,572,26
212272,Deco x Deco THE ANIMATION,2026-07-31,OVA,RELEASING,,20.0,Comedy|Hentai|Romance,Seven,59.0,422,12
211338,Harem-tou e Youkoso!,2026-07-31,OVA,RELEASING,1.0,,Hentai,Collaboration Works petit,,441,18
208829,Crayon Shin-chan: Kikikaikai! Ora no Youkai Vacation,2026-07-31,MOVIE,FINISHED,,,Action|Adventure|Comedy,Shin-Ei Animation,,457,7
215526,Taigu Shen Zun,2026-07-30,ONA,RELEASING,40.0,10.0,Action|Adventure|Fantasy,Soyep,,28,1
214559,BooooM!!!,2026-07-30,MUSIC,FINISHED,1.0,3.0,,bees inc.,64.0,280,7
211220,Li Xiongmao,2026-07-29,ONA,RELEASING,,,Adventure,GARDEN,,1286,16
206273,Yi Zhan Cangqiong,2026-07-28,ONA,RELEASING,26.0,24.0,Action|Fantasy,Shenman Entertainment,,259,5
185874,BLEACH: Sennen Kessen-hen - Kashin-tan,2026-07-25,TV,RELEASING,10.0,,Action|Adventure|Supernatural,PIERROT FILMS,89.0,76464,2692
214426,Koutetsujou no Kabaneri: Mumei Ranman,2026-07-24,SPECIAL,FINISHED,1.0,6.0,Action|Fantasy,WIT STUDIO,62.0,1480,17
202717,Chiikawa: Ningyo no Shima no Himitsu,2026-07-24,MOVIE,FINISHED,1.0,99.0,Comedy|Slice of Life,Cypic,68.0,2277,43
199409,Yi Nian Yongheng 4,2026-07-22,ONA,RELEASING,46.0,,Action|Comedy|Fantasy,B.CMAY PICTURES,,580,25
206282,Wangu Zhizun: Li Yunxiao Zhuan,2026-07-20,ONA,RELEASING,,,Action|Adventure|Fantasy,Dancing CG Studio,,166,3
214070,Sazin no Nakade,2026-07-19,MOVIE,FINISHED,1.0,21.0,Action|Sci-Fi,,,340,3
214068,"Moshi, Korekara Umarerunonara",2026-07-19,MOVIE,FINISHED,1.0,20.0,Drama|Fantasy,KIKO,,257,3
214067,20001-nen Chikyuu no Tabi,2026-07-19,MOVIE,FINISHED,1.0,20.0,Action|Comedy|Sci-Fi,Salamander Pictures,,98,1
196223,Cyborg 009: Nemesis,2026-07-19,ONA,FINISHED,3.0,30.0,Action|Adventure|Sci-Fi,Arect,,914,9
194029,FOXING: Kitsuné-tsuki,2026-07-19,MOVIE,FINISHED,1.0,15.0,Fantasy,Toei Animation,,428,1
215639,Baxian!,2026-07-18,MOVIE,FINISHED,1.0,144.0,Adventure|Comedy|Fantasy,,,43,3
214260,Zeri Feisheng,2026-07-18,ONA,RELEASING,30.0,20.0,Action|Adventure|Fantasy,CG Year,,273,5
214259,Yao Shen Ji 10,2026-07-18,ONA,RELEASING,52.0,8.0,Action|Adventure|Comedy|Fantasy|Romance,Ruo Hong Culture,,122,2
215582,Fate/Grand Order Exhibition: Hoshimi no Kairo,2026-07-17,SPECIAL,FINISHED,1.0,1.0,,CloverWorks,,118,3
206819,Kimi to Hanabi to Yakusoku to,2026-07-17,MOVIE,FINISHED,1.0,,Romance,SynergySP|The Answer Studio,,5852,46
182616,Nige Jouzu no Wakagimi 2nd Season,2026-07-17,TV,RELEASING,12.0,24.0,Action|Adventure,CloverWorks,76.0,25228,223
212969,Dongda Gao Wu Xueyuan,2026-07-16,ONA,RELEASING,,,Action|Fantasy,Qingxiang,,194,8
213359,Yami Shibai 17,2026-07-13,TV_SHORT,RELEASING,,,Horror|Supernatural,ILCA,,428,7
214031,Mob Psycho 100: 10 Shuunen Kinen Tokubetsu Eizou,2026-07-12,SPECIAL,FINISHED,1.0,2.0,Comedy|Slice of Life|Supernatural,bones film,76.0,8151,70
208824,Plannosaurus Gachi Koseibutsu-bu,2026-07-12,TV_SHORT,RELEASING,,5.0,,Shogakukan Music & Digital Entertainment,,323,7
199066,Hanaori-san wa Tensei Shite mo Kenka ga Shitai,2026-07-12,TV,RELEASING,12.0,24.0,Comedy|Romance|Supernatural,LIDENFILMS,68.0,21780,246
188139,Futsutsuka na Akujo de wa Gozaimasu ga: Suuguu Chouso Torikae Den,2026-07-12,TV,RELEASING,11.0,24.0,Drama|Romance,Doga Kobo,77.0,34591,596
213750,Bananya: At-Home Party,2026-07-10,SPECIAL,FINISHED,1.0,8.0,Adventure|Comedy|Fantasy|Slice of Life,Lesprit|TMS Entertainment,61.0,513,2
213638,Xi Yangyang Yu Hui Tailang: Po Jie Shanhai Jue,2026-07-10,TV_SHORT,FINISHED,60.0,15.0,Action|Comedy,Creative Power Entertaining,,18,1
209961,Shibou Yuugi de Meshi wo Kuu. 44: CLOUDY BEACH,2026-07-10,MOVIE,FINISHED,1.0,90.0,Action|Drama|Mystery|Thriller,Studio DEEN,70.0,11105,154
208754,Unanswered//butterfly: Sword Art Online,2026-07-10,MOVIE,FINISHED,1.0,110.0,Action|Adventure,POLYGON PICTURES,58.0,8152,96
196187,Super no Ura de Yani Suu Futari,2026-07-10,TV,RELEASING,12.0,24.0,Comedy|Romance|Slice of Life,Asahi Production,82.0,109901,3273
213961,Youjo Shenki 2,2026-07-09,ONA,RELEASING,,2.0,Comedy|Fantasy,Studio PuYUKAI,,780,8
207254,Thunder 3,2026-07-09,TV,RELEASING,,24.0,Adventure|Drama|Sci-Fi,UNEND,52.0,1925,17
184356,Dogul Wang,2026-07-09,TV,RELEASING,12.0,23.0,Action|Adventure|Fantasy,STUDIO EEK,66.0,30835,407
108992,Mebius Dust,2026-07-09,TV,RELEASING,,,Action|Supernatural,Doga Kobo,48.0,7502,60
213703,Jiaonang Jihua: Qiji,2026-07-08,ONA,RELEASING,8.0,,Fantasy|Sci-Fi,,,71,1
213666,Perfect Addiction,2026-07-08,ONA,RELEASING,,5.0,Drama|Romance,Imagica Infos|Imageworks Studio,53.0,2481,24
211232,Majo no Tani no Yoru,2026-07-08,MOVIE,FINISHED,1.0,14.0,Fantasy,Studio Ghibli,,772,4
207809,Sora wa Akai Kawa no Hotori,2026-07-08,TV,RELEASING,,23.0,Action|Adventure|Drama|Fantasy|Romance,Tatsunoko Production,60.0,9960,94
198946,Clevatess II: Majuu no Ou to Itsuwari no Yuusha Denshou,2026-07-08,TV,RELEASING,13.0,24.0,Action|Drama|Fantasy,Lay-duce,75.0,41026,557
198709,Tefuda ga Oome no Victoria,2026-07-08,TV,RELEASING,9.0,24.0,Action|Drama|Fantasy|Romance,Studio DEEN,71.0,13965,156
196356,Ibitte Konai Gibo to Gishi,2026-07-08,TV,RELEASING,,24.0,Comedy|Slice of Life,NEWON,64.0,11198,102
194829,"Katainaka no Ossan, Kensei ni Naru II",2026-07-08,TV,RELEASING,12.0,23.0,Action|Adventure|Comedy|Fantasy,Hayabusa Film|Passione,71.0,40510,527
159309,Otomege Sekai wa Mob ni Kibishii Sekai desu 2,2026-07-08,TV,RELEASING,12.0,24.0,Action|Fantasy|Mecha|Romance,ENGI,68.0,49420,765
135865,Youjo Senki II,2026-07-08,TV,RELEASING,12.0,24.0,Action|Fantasy,NUT,81.0,88679,1709
213665,Migawari Reijou wo Sukutta no wa Reikoku Mujihi na Koori no Ouji no Ai deshita,2026-07-07,TV_SHORT,RELEASING,,,Fantasy|Romance,Imageworks Studio|Imagica Infos,49.0,2582,27
209800,Yoroi Shinden Samurai Troopers Part 2,2026-07-07,TV,RELEASING,12.0,24.0,Action|Adventure|Sci-Fi,Sunrise,52.0,1562,21
199111,Grand Blue Season 3,2026-07-07,TV,RELEASING,12.0,24.0,Comedy|Slice of Life|Sports,Zero-G|Saber Works,82.0,38227,621
187260,Kimi ga Shinu made Koi wo Shitai,2026-07-07,TV,RELEASING,13.0,24.0,Drama|Fantasy|Romance,ROLL2,74.0,51472,892
177699,Koukaku Kidoutai: THE GHOST IN THE SHELL,2026-07-07,TV,RELEASING,10.0,24.0,Action|Psychological|Sci-Fi,Science SARU,76.0,49339,849
128757,Tai-Ari deshita.: Ojou-sama wa Kakutou Game nante Shinai,2026-07-07,TV,RELEASING,12.0,24.0,Drama,diomedéa,74.0,26015,296
213506,Hokuto no Ken: Kenou-gun Zako-tachi no Banka Part 2,2026-07-06,TV_SHORT,RELEASING,,4.0,Comedy,Doraku,,268,3
209504,Suterare Seijo no Isekai Gohantabi: Kakure Skill de Camping Car wo Shoukan Shimashita,2026-07-06,TV,RELEASING,12.0,24.0,Action|Adventure|Comedy|Fantasy,EMT Squared,61.0,12899,132
208685,Onaji Zemi no Someya-san ga Sexy Joyuu Datta Hanashi.,2026-07-06,ONA,RELEASING,8.0,7.0,Hentai,Studio Houkiboshi,56.0,1321,32
202269,"Toumei na Yoru ni Kakeru Kimi to, Me ni Mienai Koi wo Shita.",2026-07-06,TV,RELEASING,12.0,24.0,Drama|Romance,Makaria,79.0,39338,739
199408,Buchigire Reijou wa Houfuku wo Chikaimashita.: Madousho no Chikara de Sokoku wo Tataki Tsubushimasu,2026-07-06,TV,RELEASING,12.0,24.0,Drama|Fantasy,Studio Comet,68.0,20312,192
195833,Honoo no Toukyuujyo Dodge Danko,2026-07-06,TV,RELEASING,12.0,24.0,Comedy|Sports,CUE,57.0,1875,20
177637,Sayonara Lara,2026-07-06,TV,RELEASING,12.0,24.0,Drama|Fantasy|Romance,Kinema Citrus,76.0,29070,455
169583,"Tenkousaki no Seiso Karen na Bishoujo ga, Mukashi Danshi to Omotte Issho ni Asonda Osananajimi datta Ken",2026-07-06,TV,RELEASING,12.0,24.0,Comedy|Romance,project No.9,70.0,35955,437
169582,Saikyou Degarashi Ouji no Anyaku Teii Arasoi: Munou wo Enjiru SS Rank Ouji wa Koui Keishou-sen wo Kage kara Shihai suru,2026-07-06,TV,RELEASING,12.0,24.0,Action|Comedy|Drama|Fantasy|Romance,Maho Film,59.0,22661,235
169080,Azur Lane: Bisoku Zenshin! Ni!!,2026-07-06,TV_SHORT,RELEASING,12.0,9.0,Ecchi|Slice of Life,studio CANDY BOX,62.0,3798,41
213097,TOMICA & TOM Season 2,2026-07-05,TV_SHORT,RELEASING,,,Slice of Life,Tsumupapa,,57,1
210031,Seihantai na Kimi to Boku 2nd Season,2026-07-05,TV,RELEASING,13.0,24.0,Comedy|Drama|Romance|Slice of Life,Lapin Track,82.0,53941,1024
208225,"""Kimi wo Aisuru Ki wa nai"" to Itta Jiki Koushaku-sama ga Naze ka Dekiai Shitekimasu",2026-07-05,TV,RELEASING,12.0,23.0,Fantasy|Romance,Zero-G|Grass,64.0,11105,125
205116,Aware! Meisaku-kun (2026),2026-07-05,TV_SHORT,RELEASING,,3.0,Comedy,Pie in the sky,,84,2
204060,Tetsunabe no Jan!,2026-07-05,TV,RELEASING,,23.0,Action|Comedy,TROYCA,70.0,9630,99
201514,"Saijo no Osewa: Takane no Hanadarake na Meimonkou de, Gakuin Ichi no Ojou-sama (Seikatsu Nouryoku Kaimu) wo Kagenagara Osewa suru Koto ni Narimashita",2026-07-05,TV,RELEASING,12.0,24.0,Comedy|Romance,Brain's Base,70.0,38665,574
200637,Kimi no Koto ga Dai Dai Dai Dai Daisuki na 100-nin no Kanojo 3rd Season,2026-07-05,TV,RELEASING,12.0,24.0,Comedy|Ecchi|Romance,Bibury Animation Studios,79.0,36915,756
200230,Let's Go Kaikigumi,2026-07-05,TV,RELEASING,12.0,24.0,Comedy|Horror|Supernatural,C-Station,56.0,5359,48
198409,Sekai Saikyou no Kouei: Meikyuukoku no Shinjin Tansakusha,2026-07-05,TV,RELEASING,12.0,24.0,Action|Adventure|Fantasy,Maho Film,55.0,25444,283
197178,ONE PIECE HEROINES,2026-07-05,SPECIAL,FINISHED,1.0,23.0,Action|Adventure|Drama|Fantasy,Toei Animation,78.0,15073,209
196017,Grow Up Show: Himawari no Circus-dan,2026-07-05,TV,RELEASING,,24.0,Adventure|Slice of Life|Sports,A-1 Pictures|Psyde Kick Studio,70.0,8798,93
194219,Oni no Hanayome,2026-07-05,TV,RELEASING,12.0,24.0,Drama|Fantasy|Romance,Colored Pencil Animation Japan,68.0,19395,356
185875,Mahou Shoujo Lyrical Nanoha EXCEEDS Gun Blaze Vengeance,2026-07-05,TV,RELEASING,12.0,24.0,Action|Comedy|Drama|Mahou Shoujo|Sci-Fi,Seven Arcs,65.0,9056,124
185692,Kabushiki Gaisha Magi Lumiere 2nd Season,2026-07-05,TV,RELEASING,,,Action|Comedy|Fantasy|Mahou Shoujo,J.C.STAFF,65.0,6855,68
103303,Nijusseiki Denki Mokuroku: Eureka Evrika,2026-07-05,TV,RELEASING,13.0,25.0,Adventure|Romance,Kyoto Animation,75.0,52138,572
214866,Orion,2026-07-04,MUSIC,FINISHED,1.0,4.0,,A-1 Pictures,,69,3
213831,Snack HAZAMA,2026-07-04,TV_SHORT,RELEASING,12.0,12.0,Comedy|Ecchi|Supernatural,Front Wing,52.0,1046,9
212308,Pan no Akachan (TV),2026-07-04,TV_SHORT,RELEASING,,2.0,Comedy,CHOCOLATE,,209,1
209983,Hell Mode: Yarikomi-zuki no Gamer wa Haisettei no Isekai de Musou Suru 2nd Season,2026-07-04,TV,RELEASING,13.0,25.0,Action|Adventure|Fantasy,Yokohama Animation Lab,72.0,35516,549
207674,Ushiro no Shoumen Kamui-san,2026-07-04,TV_SHORT,RELEASING,12.0,12.0,Comedy|Ecchi|Supernatural,Zero-G,57.0,17921,256
206249,Iwamoto-senpai no Suisen,2026-07-04,TV,RELEASING,,24.0,Action|Supernatural,Studio DEEN,52.0,6002,53
203490,Uchi no Otouto-domo ga Sumimasen,2026-07-04,TV,RELEASING,24.0,24.0,Comedy|Romance|Slice of Life,Lay-duce,68.0,8929,122
190569,Tenmaku no Jaadugar,2026-07-04,TV,RELEASING,,23.0,Adventure|Drama,Science SARU,82.0,39035,681
187538,BLACK TORCH,2026-07-04,TV,RELEASING,,24.0,Action|Adventure|Fantasy|Sci-Fi|Supernatural,100studio,71.0,62055,888
185542,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu II",2026-07-04,TV,RELEASING,12.0,24.0,Action|Adventure|Comedy|Fantasy,Aura Studio,66.0,45400,651
178789,Mushoku Tensei III: Isekai Ittara Honki Dasu,2026-07-04,TV,RELEASING,14.0,24.0,Adventure|Drama|Ecchi|Fantasy,Studio Bind,84.0,146369,4485
168134,Hua Xianzi: Mofa Xiang Dui Lun,2026-07-04,ONA,FINISHED,26.0,,Mahou Shoujo,Wawayu Animation,,579,3
213484,Bai Ri Cheng Wang,2026-07-03,ONA,RELEASING,25.0,,Action|Adventure|Fantasy,Studio LAN,62.0,3125,44
207141,Yani Neko,2026-07-03,TV,RELEASING,,24.0,Comedy|Ecchi|Slice of Life,Bibury Animation Studios,68.0,67149,1171
204466,Otome Kaijuu Caraméliser,2026-07-03,TV,RELEASING,12.0,24.0,Comedy|Romance|Supernatural,LIDENFILMS,75.0,35750,594
202896,Cheat Item Kanrikyoku no Oshigoto EX Sanzan Yarareta Ato Dashi Douse Zenbu Wasureru kara Higaisha Tsumamigui Shitemo Ii yo ne,2026-07-03,ONA,FINISHED,1.0,20.0,Hentai,Studio SUNHAN,53.0,512,19
199748,Koko wa Ore ni Makasete Saki ni Ike to Ittekara 10-nen ga Tattara Densetsu ni Natteita.,2026-07-03,ONA,RELEASING,12.0,23.0,Action|Adventure|Fantasy,Gekkou,63.0,36529,463
198044,Juurin Oukoku: Elf Oukoku wa Kyodai Naedoko ni,2026-07-03,OVA,RELEASING,2.0,30.0,Fantasy|Hentai,Anime Antenna Iinkai,,300,12
196218,Ryoumin 0-Nin Start no Henkyou Ryoushu-sama,2026-07-03,ONA,RELEASING,12.0,25.0,Action|Comedy|Drama|Fantasy|Romance|Slice of Life,animation studio42,67.0,28860,368
188525,Kore Kaite Shine,2026-07-03,TV,RELEASING,12.0,23.0,Comedy|Slice of Life,Shin-Ei Animation,76.0,10027,118
180136,Tsuihou Sareta Tensei Juukishi wa Game Chishiki de Musou Suru,2026-07-03,TV,RELEASING,26.0,24.0,Action|Fantasy,GoHands,67.0,55839,919
213861,"Let's Roll, Cinnamoroll! 2",2026-07-02,ONA,RELEASING,,4.0,Slice of Life,qmotri,,111,1
209669,Hanazakari no Kimitachi e 2nd Season,2026-07-02,ONA,RELEASING,13.0,24.0,Comedy|Drama|Romance|Slice of Life,Signal.MD,68.0,6546,91
203880,Reiwa no Dara-san,2026-07-02,TV,RELEASING,13.0,24.0,Comedy|Horror|Supernatural,Asahi Production,65.0,12248,168
201667,Bungou Stray Dogs Wan! 2,2026-07-02,TV_SHORT,RELEASING,12.0,12.0,Comedy|Slice of Life|Supernatural,bones|Nomad,74.0,4524,96
198376,BanG Dream! Yume∞Mita,2026-07-02,TV,RELEASING,13.0,24.0,Comedy|Drama|Music|Slice of Life,NICHICALINE,74.0,6944,121
197715,LV999 no Murabito,2026-07-02,ONA,RELEASING,12.0,24.0,Action|Adventure|Comedy|Fantasy,Brain's Base,60.0,34765,454
213426,Chikyuu Daisuki! Kikkun,2026-07-01,TV_SHORT,RELEASING,52.0,2.0,Sci-Fi,Kachidoki Studio,,58,1
214865,FBKINGDOM STORY,2026-06-30,ONA,FINISHED,1.0,2.0,,A-1 Pictures,,48,3
196219,Mujikaku Seijo wa Kyou mo Muishiki ni Chikara wo Tare Nagasu,2026-06-30,TV,RELEASING,12.0,24.0,Drama|Fantasy|Romance,Magic Bus|Picante Circus,63.0,18718,204
206521,World Is Dancing,2026-06-29,ONA,RELEASING,13.0,24.0,Drama,Cypic,72.0,20762,174
186863,Neko to Ryuu,2026-06-27,ONA,RELEASING,12.0,24.0,Adventure|Fantasy,OLM,77.0,21768,356
211557,Furachi,2026-06-26,OVA,RELEASING,2.0,16.0,Hentai,T-REX,66.0,611,26
210116,Kare no Shiranai Himitsu wo Irete. The Animation,2026-06-26,OVA,RELEASING,,30.0,Hentai,Shion,51.0,425,12
209873,Hamehara,2026-06-26,OVA,RELEASING,,,Hentai,Nur,,315,11
208044,"Rakudai Kenja no Gakuin Musou: Nidome no Tensei, S-Rank Cheat Majutsushi Bouken-roku",2026-06-26,ONA,RELEASING,,24.0,Action|Adventure|Fantasy,EMT Squared,63.0,46342,690
206682,Soreike! Anpanman: Pantan to Yakusoku no Hoshi,2026-06-26,MOVIE,FINISHED,1.0,,Comedy|Fantasy,,,96,1
176636,Shin Keroro Gunsou Movie: Fukkatsushite Sokkou Chikyuu Metsubou no Kiki de Arimasu!,2026-06-26,MOVIE,FINISHED,1.0,,Comedy|Sci-Fi,Bandai Namco Pictures,,1136,8
206194,Zhan Shen: Fanchen Shen Yu 2,2026-06-25,ONA,FINISHED,15.0,,Action|Fantasy,Shenman Entertainment,67.0,918,31
192800,"Heroine? Seijo? Iie, All Works Maid desu (Ko)!",2026-06-24,ONA,RELEASING,12.0,24.0,Comedy|Fantasy,EMT Squared,70.0,20075,262
213427,Pie no Mi: Oshi no Mori e Youkoso!,2026-06-22,ONA,RELEASING,8.0,2.0,Comedy,TOHO animation STUDIO,,60,1
213356,Guangyin Zhi Wai 2,2026-06-20,ONA,RELEASING,52.0,,Action|Adventure|Fantasy,Yien Animation,65.0,337,16
199448,Guimi Zhi Zhu Specials,2026-06-20,ONA,FINISHED,3.0,25.0,Action|Drama|Fantasy|Mystery|Supernatural|Thriller,B.CMAY PICTURES,86.0,12106,281
213343,MAPPA 15th Anniversary Movie,2026-06-19,SPECIAL,FINISHED,1.0,2.0,Fantasy|Slice of Life,MAPPA,50.0,188,2
213317,Roman Jet Charisma,2026-06-18,MUSIC,FINISHED,1.0,4.0,Comedy,,,50,1
210032,BAKI-DOU Part 2,2026-06-18,ONA,FINISHED,12.0,24.0,Action|Sports,TMS Entertainment,73.0,7369,110
213297,Yun Shen Buzhi Meng Special: Zhu Ming Zhi Yi,2026-06-17,ONA,FINISHED,6.0,22.0,Action|Adventure|Fantasy,Yien Animation,,121,6
215106,Yuanshen: Zuì​hou de Yí​chan,2026-06-15,ONA,FINISHED,1.0,8.0,Fantasy,miHoYo Anime,62.0,198,7
202851,Fanren Xiu Xian Zhuan Di Wu Ji,2026-06-13,ONA,RELEASING,52.0,20.0,Action|Adventure|Fantasy,Original Force|Wonder Cat Animation,68.0,481,35
208749,Nuki Nuki ♡ Zupposism,2026-06-12,OVA,RELEASING,,20.0,Hentai,Queen Bee,55.0,551,20
